UID,Name,NationID,Born,Age,Height,Weight,PositionsDesc
29173646,Mace Goodridge,765,13-09-1999,16,185,0,DM/M C
29173647,Matty Longstaff,765,21-03-2000,16,182,0,M C
29173648,Jack Robson,765,12-07-2000,15,177,0,S 
29173649,Kurtis Russell,765,13-12-1999,16,179,0,AM/S R
29173650,Ollie Walters,765,16-05-2000,16,185,0,D C
29173651,Kelland Watts,765,03-11-1999,16,180,0,S 
29173652,Adam Wilson,765,10-04-2000,16,185,0,AM/S L
29173711,Jordan Brooks,765,14-02-2000,16,172,0,DM/M C
29173712,Matthew Casey,765,13-11-1999,16,184,0,D C
29173713,Jack Chandler,765,08-02-2000,16,170,0,D R
29173714,Jack Collins,765,23-06-2000,16,185,0,GK 
29173715,Matt Mayes,765,06-09-1999,16,173,0,S 
29173716,Dan Smith,765,05-09-1999,16,184,0,AM/S C
29173717,Lewis Fensome,765,12-02-2000,16,178,0,D RC
29173718,Tom Stead,765,23-03-2000,16,179,0,D C
29173719,Kamol Campbell,765,25-06-2000,16,175,0,D L
29173720,Kian Smart,765,04-12-1999,16,168,0,DM C
29173721,Oscar O'Neil,765,21-03-2000,16,193,0,M C
29173722,Harry Garstang,765,09-03-2000,16,174,0,S C
29173723,Alex Wood,765,11-10-1999,16,188,0,M R
29173724,Michael Howard,765,17-10-1999,16,185,0,M RL
29173725,Myles Mason,765,04-01-2000,16,174,0,S 
29173771,Jai Grant,765,22-11-1999,16,167,0,M C
29173774,Aaron Morley,765,27-02-2000,16,181,78,M C
29173775,Elliot Murray,765,25-03-2000,16,177,0,AM/S RL
29173776,Joseph Renner,765,17-09-1999,16,181,0,D C
29173777,Bradley Wade,765,03-07-2000,15,181,0,GK 
29173779,Isaac Ward,765,07-10-1999,16,191,0,D C
29173977,Max Aarons,765,04-01-2000,16,171,0,D R
29173978,Bradley Catton,765,04-01-2000,16,164,0,D LC
29173979,Alan Fleming,765,08-09-1999,16,171,0,S 
29173981,Bilal Kamal,765,01-01-2000,16,170,0,M/AM C
29173984,Timi Odusina,765,28-10-1999,16,184,0,D C
29173985,Alfie Payne,765,07-10-1999,16,172,0,M C
29173986,Anthony Spyrou,765,31-12-1999,16,176,0,M/AM/S R
29174102,Alfie Beestin,765,16-11-1998,17,163,59,M/AM C
29174247,Charley O'Keefe,765,17-04-2000,16,183,70,D LC
29174248,Ali Omar,765,14-09-1999,16,183,64,D C
29174249,Ben Wilmot,765,04-11-1999,16,186,70,DM/M C
29174250,Andronicos Georgiou,765,28-10-1999,16,178,70,AM LC
29174251,David Etheridge,765,13-03-2000,16,176,70,S 
29174333,Kimarni Smith,765,26-12-1998,17,186,0,S 
29174337,Nathaniel Crofts,765,17-10-1998,17,167,0,M/AM RL
29174361,Joel Mills,765,23-08-1999,16,178,0,AM/S C
29174362,Jack Burgess,765,17-05-1999,17,191,0,D RC
29174363,Jack Randell,765,14-03-1999,17,181,0,D/WB/M L
29174364,Tom Reilly,765,09-12-1999,16,174,0,D/M LC
29174365,Niall Watson,765,23-05-1999,17,171,0,M/AM RL
29174366,Zehn Mohammed,765,13-03-1999,17,183,0,D/DM/M C
29174367,Nathan Wolland,765,10-05-1999,17,193,0,GK 
29174375,Theo Alexis,765,21-01-1999,17,184,80,DM/M C
29174376,Renell McKenzie-Lyle,765,19-04-2000,16,181,71,GK 
29174377,Donald Adaakwah,765,10-05-2000,16,181,74,M C
29174380,Tobi Coker,765,30-09-1998,17,178,68,M C
29174445,James Aspinall,765,29-09-1999,16,182,0,GK 
29174446,Matthew Fearnley,765,11-11-1999,16,181,0,M/AM C
29174447,Shakeel Griffiths-Jones,765,27-11-1999,16,168,0,M C
29174448,William Hartshorne,765,09-09-1999,16,179,0,D C
29174450,Luca Navarro,765,10-11-1999,16,168,0,S 
29174475,Jarvis Edobor,765,02-04-1999,17,190,0,D LC
29174476,Ellery Balcombe,765,15-10-1999,16,179,0,GK 
29174499,Thomas McGill,765,25-03-2000,16,181,0,GK 
29174500,Tyrese Fornah,765,22-01-1999,17,179,0,S 
29174556,Jacob Bedeau,765,24-12-1999,16,182,0,D C
29174560,Rob Harker,765,06-03-2000,16,183,58,S 
29174565,Cameron McCulloch,765,24-09-1998,17,183,0,GK 
29174573,Thomas Knowles,765,27-09-1998,17,177,0,S 
29174574,Adam Capel,765,20-11-1999,16,185,0,D C
29174575,Lee Watkins,765,02-11-1999,16,174,0,M C
29174576,Leon Davies,765,22-11-1999,16,172,0,D R
29174577,Finley Iron,765,07-03-2000,16,184,0,GK 
29174578,Stevan Shaw,765,20-11-1999,16,186,0,D RC
29174579,Prince Mutswunguma,765,15-01-2000,16,185,0,M/AM L
29174580,Jordan Norville-Williams,765,26-01-2000,16,181,0,D L
29174581,Sam Squire,765,25-05-2000,16,180,0,M C
29174586,Warren Burwood,765,11-08-1999,16,183,0,GK 
29174587,Alfie Madden,765,16-12-1999,16,177,0,D RLC
29174590,Laurence Wootton,765,11-01-1999,17,173,0,M C
29174604,Jaic Miller,765,14-09-1999,16,177,0,DM/M C
29174605,Aidan Hutchinson,765,19-12-1999,16,180,0,D LC
29174606,Luke Taylor,765,02-11-1999,16,182,0,D C
29174607,Alex Goldthorpe,765,21-04-1999,17,181,0,D/WB R
29174608,Kieron Olsen,765,20-02-1999,17,183,0,D/M RC
29174609,Lee Ashton,765,10-01-1999,17,187,0,GK 
29174610,Luke Lloyd,765,25-12-1999,16,182,0,S 
29174637,Jamie Kilkenny,765,04-02-1999,17,181,64,D C
29174638,James Hancocks,765,12-02-1999,17,181,64,S 
29174639,Lee Llewelyn,765,18-01-1999,17,178,67,M C
29174640,George Lloyd,765,15-01-1999,17,173,61,M/AM R
29174641,Ben Halewood,765,17-08-1999,16,178,65,AM/S L
29174642,Harry Walker,765,15-08-1999,16,176,61,AM/S R
29174643,Harrison Jones,765,06-07-1999,16,181,67,S 
29174644,Dominic Thompson,765,06-05-1999,17,176,59,M C
29174695,Danny Amos,765,20-05-1999,17,167,0,D L
29174696,James Leverton,765,13-05-1999,17,192,0,GK 
29174697,Matthew Overton,765,10-03-1999,17,185,0,S 
29174698,Lewis Scattergood,765,20-03-1999,17,178,0,S 
29174699,Jacob Fletcher,765,23-05-1999,17,181,0,M LC
29174700,Morgan James,765,27-08-1999,16,160,0,M RC
29174701,Keegan Townrow,765,01-02-1999,17,181,0,D C
29174702,Cody Prior,765,19-02-1999,17,169,0,M C
29174703,James Morris,765,17-09-1999,16,175,0,S C
29174734,Robbie Gotts,765,16-05-1999,17,189,0,D C
29174735,Bobby Kamwa,765,13-04-1999,17,181,0,M C
29174736,Matthew Keogh,765,05-01-2000,16,186,0,D C
29174737,Liam Kitching,765,15-06-1999,17,182,0,D C
29174738,Moise Kroma,765,22-01-1999,17,183,0,S 
29174741,Jamie Shackleton,765,01-11-1999,16,173,0,M C
29174742,Alex Wollerton,765,27-09-1999,16,181,0,M C
29174751,Scott Belgrove,765,27-11-1999,16,181,0,S 
29174752,Ciaren Gordon-Stearn,765,19-04-1999,17,192,0,GK 
29174753,Joe Mead,765,15-09-1999,16,180,0,D C
29174754,Arthur Read,765,22-01-1999,17,168,0,M C
29174755,Michael Shamalo,765,02-09-1999,16,178,0,S C
29174756,Kitan Sorunke,765,07-02-1999,17,176,0,DM/M C
29174790,Tom Savigar,765,17-07-1999,16,176,64,DM/M C
29174851,Lewis Elsom,765,13-09-1999,16,193,0,GK 
29174852,Ewan Fieldhouse,765,28-10-1999,16,179,0,S 
29174853,Sam Cartwright,765,08-07-2000,15,174,0,D RC
29174854,Aaron Hart,765,30-09-1999,16,182,0,M C
29174855,Layton Maddison,765,23-06-2000,16,169,0,M C
29174856,Lewis Freestone,765,26-10-1999,16,164,0,D L
29174857,Kasey Douglas,765,08-04-2000,16,171,0,S 
29174866,Thomas Daulby,765,15-05-1999,17,177,0,S 
29174867,Jake Thomas,765,03-04-1999,17,169,0,D R
29174868,James Steele,765,08-12-1999,16,169,0,M C
29174869,Dequan Crockwell,765,07-01-1999,17,193,0,GK 
29174870,Jack Grimshaw,765,15-09-1999,16,179,0,M/AM R
29174871,Joshua Ryder,765,01-08-1999,16,192,0,D C
29174872,Zak Hill,765,11-03-1999,17,187,0,D C
29174903,Deegan Atherton,765,04-09-1999,16,190,0,D C
29174904,Sam Martin,765,24-01-1999,17,180,0,M C
29174933,Alex Hunt,765,29-05-2000,16,175,0,M C
29174934,Layton Swaine,765,02-07-1999,17,184,0,AM C
29174935,Josh Reaney,765,13-09-1999,16,175,0,D/DM C
29174936,Ben Hornsby,765,24-01-1999,17,172,0,M/AM RC
29174941,Joe West,765,20-01-2000,16,175,0,D/WB L
29175031,George Danaher,765,09-07-1999,16,186,0,S 
29175032,Olly Dyson,765,21-03-1999,17,187,0,M C
29175033,Sam Gibson,765,14-09-1999,16,171,0,D RL
29175034,Isaac Marriott,765,06-04-1999,17,168,0,DM C
29175035,Ryan Schofield,765,02-05-1999,17,186,0,GK 
29175036,Dom Tear,765,17-06-1999,17,164,0,AM RLC
29175037,Jordan Williams,765,22-10-1999,16,170,0,D RLC
29175218,Bradley Carr,765,10-07-1999,16,173,68,M/AM R
29175220,Morgan Gibbs-White,765,27-01-2000,16,178,70,AM C
29175223,Ryan Giles,765,12-07-1999,16,178,70,D/M/AM L
29175226,Joshua Hesson,765,10-02-1999,17,183,70,D R
29175231,Dominic Moan,765,27-09-1999,16,181,80,S 
29175235,Dion Sanderson,765,10-05-1999,17,188,78,D C
29175236,Joel Whittingham,765,17-07-1999,16,181,75,D L
29175244,Chris Durrant,765,10-08-1999,16,173,0,M/AM R
29175246,Jayden Ali,765,20-10-1999,16,181,0,D L
29175247,Harry Smith,765,28-02-1999,17,162,0,M C
29175249,Josh Mortimore,765,23-07-1999,16,180,0,M C
29175250,Ricardo Rees,765,26-04-1999,17,188,0,D C
29175251,Cameron Allen,765,24-08-1999,16,179,0,S 
29175299,Tom Scott,765,11-05-1999,17,168,0,D L
29175300,Great Evans,765,25-12-1999,16,176,0,S 
29175301,Nick Akoto,765,27-08-1999,16,187,0,M R
29175302,Ethan Nelson-Roberts,765,02-12-1999,16,187,0,AM LC
29175303,Joe Bursik,765,12-07-2000,15,189,0,GK 
29175304,Anthony Hartigan,765,27-01-2000,16,171,0,M C
29175305,Tino Carpene,765,21-05-1999,17,183,0,S 
29175306,Reuben Collins,765,16-11-1999,16,180,0,D C
29175307,Osaze Urhoghide,765,04-07-2000,15,188,0,D RC
29175340,Josh Kay,765,31-01-1997,19,184,0,M C
29175341,Rhys Dolan,765,20-02-1998,18,175,0,D/WB L
29175347,Will Alderton,765,24-01-2000,16,187,0,M C
29175348,Tom Clare,765,02-09-1999,16,183,0,S 
29175351,Romal Palmer,765,30-09-1998,17,182,0,M/AM RC
29175352,Louis Rowe,765,22-01-1999,17,181,0,S 
29175385,Tom Anderson,765,24-06-1999,17,176,0,AM/S R
29175386,Odin Bailey,765,08-12-1999,16,174,0,S 
29175387,Geraldo Bajrami,765,07-12-1999,16,188,0,D C
29175390,Tai-Reece Chisholm,765,12-03-1999,17,174,0,D R
29175391,Jordan Clarke,765,23-12-1999,16,170,0,D/M/AM L
29175392,Jack Concannon,765,03-07-1999,16,181,0,M C
29175393,Tyrell Hamilton,765,27-07-1999,16,188,0,S 
29175394,Ben McLean,765,09-05-1999,17,170,0,M C
29175396,Adam Siviter,765,22-05-1999,17,181,0,GK 
29175402,Ben Blackburn,765,11-03-2000,16,178,64,D LC
29175403,John Buckley,765,13-10-1999,16,173,63,M C
29175404,Daniel Butterworth,765,14-09-1999,16,181,67,S 
29175405,Matthew Campbell,765,02-02-2000,16,183,64,GK 
29175406,Hayden Carter,765,17-12-1999,16,188,67,D C
29175407,Jack Evans,765,10-08-2000,15,173,64,DM/M C
29175408,Andy Jackson,765,15-01-2000,16,183,64,D C
29175409,Frank Jones,765,21-09-1999,16,186,65,D C
29175410,Brad Lynch,765,26-03-2000,16,178,64,AM C
29175412,Lewis Thompson,765,10-10-1999,16,186,67,D L
29175413,Callum Wright,765,02-05-2000,16,181,64,M/AM C
29175427,Bradley Jones,765,17-11-1999,16,182,0,GK 
29175431,Ify Ofoegbu,765,05-01-2000,16,167,0,M RC
29175432,Charlie Wakefield,765,23-05-2000,16,166,0,DM/M C
29175434,Joel Phillips,765,18-11-1999,16,183,0,AM/S R
29175435,Aaron Sennett-Nielson,765,16-03-2000,16,159,0,M C
29175455,Joe Lynch,765,17-05-2000,16,174,0,M C
29175456,Regan Griffiths,765,01-05-2000,16,172,0,M C
29175457,Will Appleyard,765,22-01-2000,16,183,0,GK 
29175458,Joe Thompson,765,11-01-2000,16,180,0,S 
29175459,Luke Offord,765,21-12-1999,16,173,0,M C
29175460,Alex Hurst,765,22-10-1999,16,176,0,M/AM L
29175461,Travis Johnson,765,13-03-1999,17,185,0,D R
29175462,Luke Barlow,765,19-04-1999,17,174,0,D RL
29175463,Oliver Harrison,765,18-05-2000,16,189,0,M C
29175464,Adão Manuel,765,18-02-2000,16,179,0,D R
29175465,Luke Walsh,765,04-03-1999,17,174,0,M/AM RL
29175534,Corey Briggs,765,09-01-1999,17,189,0,GK 
29175535,Myles Lawman,765,18-07-1999,16,175,0,S 
29175536,Benjamen Flowerdew,765,24-12-1999,16,188,0,M RL
29175537,Lawrence Burchell,765,05-02-1999,17,186,0,D C
29175538,Jamie Goddard,765,08-07-1999,16,172,0,D RL
29175539,Mikey Davis,765,25-09-1999,16,183,0,S 
29175540,Declan Slater,765,07-01-1999,17,169,0,M C
29175541,Ryan Evans,765,26-06-1999,17,186,0,AM/S RL
29175542,Bilal Sesay,765,23-09-1999,16,185,0,S 
29175543,Brandon Buckley,765,24-10-1999,16,169,0,M C
29175561,Sam Dalby,765,17-01-2000,16,183,0,S 
29175585,Ben Ingham,765,08-09-1999,16,168,60,D L
29175586,Tyler Brownsword,765,16-01-2000,16,178,68,D C
29175587,Leif Davis,765,12-01-2000,16,166,55,D/WB/M/AM L
29175588,Cameron Armstrong,765,01-05-2000,16,191,80,GK 
29175589,Ben Fletcher,765,01-01-2000,16,158,56,M/AM C
29175590,Nathan Dutton-Kay,765,01-03-2000,16,181,73,D R
29175591,Joe Nelligan,765,15-08-1999,16,183,0,M/AM R
29175592,Kyle Hawley,765,01-05-2000,16,186,77,S 
29175609,Jamal Balogun,765,18-01-2000,16,183,0,D C
29175610,Kosta Sparta,1435,30-09-1999,16,163,0,AM C
29175611,Ethan Coleman,765,28-01-2000,16,178,0,DM/M C
29175612,Andre Burley,765,10-09-1999,16,183,0,S 
29175613,Akin Odimayo,765,28-08-1999,16,182,0,D C
29175615,Leon Okubuyejo,765,02-10-1999,16,181,0,S 
29175616,Joe Wilson,765,01-09-1999,16,180,0,D/WB R
29175618,Jack Buchanan,765,28-07-1999,16,172,0,AM RC
29175619,Harry Philby,765,16-01-2000,16,187,0,D C
29175620,Tom Holmes,765,20-04-1999,17,185,0,M/AM RC
29175621,Jazz Wallace,765,29-10-1999,16,193,0,DM C
29175622,Joel Rollinson,765,11-01-1999,17,182,0,M/AM RL
29175623,Cameron Green,765,05-12-1999,16,181,0,D/AM L
29176010,George Phillips,765,02-12-1999,16,179,0,GK 
29176011,George Keys,765,09-07-2000,15,175,0,D RC
29176012,Shakeem Ferlisi,765,08-11-1999,16,182,0,D L
29176013,Matthew Boiling,765,11-05-1999,17,192,0,D C
29176014,Oliver Kensdale,765,20-04-2000,16,186,0,D/DM C
29176015,Rob Howard,765,15-09-1999,16,170,0,M C
29176016,Tom Carlton,765,19-09-1998,17,178,0,AM RL
29176017,Dean Ager,765,27-10-1999,16,176,0,AM C
29176018,Callum Jones,765,06-04-1999,17,188,0,S 
29176150,Jake Greatorex,765,07-09-1999,16,189,0,GK 
29176151,Robbie Miller,765,15-05-2000,16,183,0,D L
29176152,Cameron Simpson,765,12-04-2000,16,189,0,D C
29176153,Matthew Wolfe,765,12-06-2000,16,167,0,M C
29176154,Sam Tingle,765,20-01-2000,16,181,0,M RL
29176155,Kane Swinburn,765,12-11-1999,16,182,0,M C
29176407,Josh Brace,765,08-10-1999,16,172,0,M/AM C
29176408,Liam Armstrong,765,28-09-1999,16,188,0,GK 
29176409,Matt Swan,765,05-02-1999,17,191,0,D C
29176410,Alfie Clarke,765,27-04-1999,17,173,0,D L
29176411,Harrison Chamberlain,765,17-01-1999,17,177,0,DM/M C
29176412,James Spruce,765,01-12-1999,16,178,0,S 
29176414,Rhys Talmash,765,01-05-1999,17,181,0,S 
29176447,Ross Grimshaw,765,26-07-1999,16,178,67,GK 
29176511,Arthur Janata,765,27-02-1999,17,194,0,GK 
29176512,Teddy Perkins,765,20-07-1999,16,189,0,D C
29176513,Toby Stevenson,765,03-03-1999,17,185,0,D C
29176514,Ruel Sotoriou,765,19-02-1999,17,173,0,M C
29176523,John Fragakis,1435,16-12-1999,16,188,0,D RC
29176525,Max Hunt,765,22-12-1999,16,191,0,D C
29176526,Cameron Jones,765,12-01-1999,17,185,0,D RL
29176527,Steve Johnson,765,16-06-1999,17,186,0,D C
29176528,Aiden Walker,765,13-01-1999,17,192,0,D RC
29176529,Jordan Wells,765,18-08-1999,16,167,0,D LC
29176530,Cameron Weston,765,23-10-1999,16,171,0,D R
29176531,Henri Wilder,765,21-01-1999,17,175,0,D L
29176532,Keaton Ward,765,12-07-1999,16,168,0,M C
29176533,Luke Morgan,765,18-07-1999,16,179,0,M C
29176534,Regan Nairn,765,10-01-1999,17,176,0,D/M RC
29176535,Josh Paskell,765,05-12-1999,16,187,0,M C
29176536,Haydn Havard,765,28-05-1999,17,187,0,M/AM RL
29176537,Sam Jackson,765,15-08-1999,16,182,0,M/AM RL
29176538,Harry Bircumshaw,765,05-12-1999,16,183,0,AM C
29176539,Nyle Blake,765,21-04-1999,17,177,0,S 
29176540,Ashtani Pryce,765,13-05-1999,17,179,0,S 
29176541,Jacob Dumbleton,765,22-04-1999,17,182,0,S 
29176542,Ellis Williamson,765,06-10-1999,16,182,0,S 
29176551,Ben Kitchen,765,23-10-1998,17,172,0,D L
29176552,Oliver Long,765,18-04-1999,17,179,0,M C
29176553,Carl Robinson,765,21-03-1999,17,183,0,GK 
29176610,Bailey Whalley,765,01-04-1999,17,178,0,S 
29176611,Chinedu Uche,765,25-01-1999,17,170,0,M C
29176612,Festus Arthur,765,20-02-1999,17,179,0,D C
29176613,Francois Antoine,765,20-04-1999,17,178,0,M R
29176614,Jay Sheridan,765,06-05-1999,17,175,0,D L
29176615,Joe Boyling,765,27-05-1999,17,183,0,GK 
29176616,Ned Dry,765,03-06-1999,17,174,0,S C
29176617,Tom Hamer,765,25-06-1999,17,181,0,D R
29176618,Tommy Lent,765,23-02-1999,17,178,0,D C
29176683,Albie Hopkins,765,02-11-1999,16,180,0,M C
29176684,Graham Bryan,765,08-10-1999,16,172,0,M/AM RL
29176685,Aaron Heap,765,14-05-2000,16,169,0,M C
29176686,Rex Mannings,765,16-01-2000,16,179,0,M C
29176687,Daniel Carr,765,15-05-2000,16,169,0,D RL
29176688,Nathan Baker,765,17-02-2000,16,179,0,D/M C
29176689,Ben Chilcott,765,02-09-1999,16,171,0,D L
29176690,Matt Berry-Hargreaves,765,30-12-1999,16,177,0,D C
29176691,Dejon Noel-Williams,765,22-09-1999,16,174,0,S 
29176852,Aiden Mesias,765,23-10-1999,16,170,0,M C
29176853,Amrit Bansal-McNulty,765,16-03-2000,16,166,0,M/AM C
29176854,Caden Genovesi,765,12-09-1999,16,175,0,D LC
29176855,Daniel Disubi,765,27-04-2000,16,182,0,AM RLC
29176856,Darnell Goather-Braithwaite,765,20-04-1999,17,174,0,AM/S RL
29176857,Faysal Bettache,765,07-07-2000,15,178,0,M/AM RL
29176859,Gilbert Miller,765,07-01-2000,16,171,0,M L
29176860,Jardel Francis-Adeyinka,765,16-01-2000,16,173,0,AM RL
29176861,Kraig Noel-McLeod,765,11-12-1999,16,178,0,D LC
29176862,Leandro Ribeiro,765,13-12-1999,16,179,0,D R
29176863,Mickel Platt,765,05-01-2000,16,188,0,S 
29176864,Mus Dauti,765,02-03-2000,16,168,0,AM RLC
29176865,Myles Bowman,765,28-11-1999,16,192,0,GK 
29176888,George McMahon,765,24-10-1999,16,190,0,GK 
29176889,Lewis Murr,765,09-05-1999,17,171,0,M C
29176890,Revarnelle James,765,21-02-2000,16,170,0,M R
29176894,Jack Osborne,765,08-12-1999,16,171,0,M C
29176906,Ben Hughes,765,19-12-1999,16,166,0,D/WB R
29176910,Taylor Curran,765,07-10-1999,16,194,0,D C
29176911,Sewa Marah,765,06-10-1999,16,178,0,S 
29176912,Nathan Bishop,765,25-11-1999,16,182,0,GK 
29176913,Yonis Farah,765,28-09-1999,16,178,0,D L
29176914,Eren Kinali,765,11-10-1999,16,177,0,S 
29176915,Zak Pianim,765,09-10-1999,16,191,0,D C
29176916,Dru Yearwood,765,22-10-1999,16,183,0,M/AM RL
29176917,Harry Cuthbert,765,10-11-1999,16,169,0,M C
29177365,Harry Pollard,765,17-05-2000,16,178,0,D C
29177366,Ben Dempsey,765,25-11-1999,16,162,0,M C
29177367,Ed Harvey,765,10-09-1999,16,183,0,GK 
29177368,Alex Willis,765,05-10-1999,16,182,0,S 
29177370,Dan Birch,765,28-12-1999,16,190,0,D RLC
29177373,Albie Morgan,765,02-02-2000,16,161,0,M C
29177374,Alfie Doughty,765,21-12-1999,16,182,0,M LC
29177375,Sam Nwosu,765,26-09-1999,16,182,0,D C
29177670,Billy Stedman,765,01-06-1999,17,171,0,AM/S C
29177671,Sam Naylor,765,24-08-1999,16,181,0,GK 
29177672,Jordan Ponticelli,765,09-07-1998,17,177,0,S 
29177673,Liam Doyle,765,07-02-1999,17,171,0,M C
29177674,Tyler Johnson,765,23-03-1999,17,180,0,AM C
29177676,Josh Eccles,765,12-01-1999,17,170,0,D R
29177909,Billy Crellin,765,06-09-1999,16,183,0,GK 
29177910,Ben Unsworth,765,16-10-1999,16,167,0,D R
29177911,Alex Dodd,765,25-05-1999,17,178,0,M C
29177912,Jack Bishop,765,17-06-1999,17,174,0,AM/S C
29177913,Connor Finlayson,765,23-06-1999,17,188,0,S 
29177914,Owen Bridge,765,05-05-1999,17,172,0,S 
29177915,Harry Turner,765,13-05-1999,17,195,0,GK 
29177930,Daniel Mooney,765,24-03-1999,17,182,0,S 
29177932,Tyrell McKenzie,765,08-08-1999,16,176,0,S 
29177934,Joe Wicks,765,10-06-1999,17,171,0,M C
29177937,Kyren Mundle-Smith,765,08-10-1998,17,175,0,S 
29177940,Sam Jackson,765,05-12-1999,16,178,0,GK 
29178001,Cameron John,765,24-08-1999,16,172,0,D LC
29178004,Tom Bexton,765,11-05-1999,17,178,0,D C
29178444,Ollie McCoy,765,08-07-1997,18,189,0,S 
29178497,Julian Schwarzer,1435,26-10-1999,16,175,65,GK 
29178499,Joe Felix,765,29-09-1999,16,160,56,D/WB R
29178502,Daniel Martin,765,10-09-1999,16,173,65,D L
29178503,Jaydn Mundle-Smith,765,17-12-1999,16,184,73,D LC
29178504,Djed Spence,765,09-08-2000,15,182,68,D RC
29178505,Jayden Harris,765,04-09-1999,16,187,0,M/AM C
29178507,Reece York,765,17-04-2000,16,180,70,M C
29178511,Cameron Thompson,765,21-02-2000,16,169,78,S 
29178512,Isaac Pearce,765,27-10-1998,17,165,64,AM/S RL
29179029,Kieran Boucher,765,21-09-1999,16,192,0,GK 
29179030,Isaiah Bazeley-Graham,765,03-02-2000,16,163,0,D R
29179031,Josh Williams,765,12-10-1999,16,174,0,D L
29179032,Callum Rowe,765,02-09-1999,16,170,0,M C
29179223,Adam North,765,25-07-1999,16,184,0,GK 
29179224,Sean Whaler,765,21-12-1999,16,185,0,D/M R
29179225,Jarvis Wilson,765,01-11-1999,16,183,0,D C
29179226,Seth Patrick,765,26-08-1999,16,175,0,AM/S R
29179227,James Gillard,765,21-10-1999,16,180,0,S 
29179228,Shama Bako,765,26-02-1999,17,175,0,S 
29179229,Vaughn Marett,765,01-03-1999,17,168,0,AM C
29179230,Prudence Anaele,765,11-11-1999,16,187,0,D C
29179233,Lewis Irwin,765,25-04-1998,18,187,0,S 
29179299,Ben House,765,16-11-1999,16,182,0,S 
29179318,Terence Vancooten,765,29-12-1997,18,173,0,M RC
29179439,Jamie Hall,765,29-10-1998,17,191,81,M RC
29179526,Josh Agbozo,765,23-12-1999,16,180,75,D LC
29179541,Jack James,765,21-06-1999,17,176,0,D RL
29179542,Ciaren Jones,765,17-02-1999,17,194,0,D C
29179544,Ben Kendrick,765,12-03-2000,16,183,0,D C
29179545,Brandon Ganley,765,15-12-1999,16,186,0,GK 
29179546,Cody Fisher,765,23-09-1999,16,191,0,D LC
29179547,Daniel O'Sullivan,765,24-10-1999,16,189,0,AM C
29179549,Ethan Freemantle,765,06-02-2000,16,184,0,AM/S R
29179550,Joseph Cairns,765,25-11-1999,16,187,0,S 
29179551,Mitchel Candlin,765,08-06-2000,16,186,0,S 
29179552,Sam Holden,765,09-02-2000,16,179,0,S 
29179553,Stefan Mason,765,16-12-1999,16,175,0,M C
29179744,Ben Folami,1435,13-04-1999,17,183,0,S 
29179751,Alex Roughton,765,13-12-1997,18,192,0,GK 
29179754,Adam Hassan,765,31-10-1995,20,187,0,GK 
29179761,Samuel Grouse,765,14-03-1998,18,186,0,S 
29179790,Harry Darling,765,08-08-1999,16,182,0,D C
29179801,Joe Fryatt,765,18-01-2000,16,194,0,GK 
29179802,Russell Carter-Thompson,765,15-10-1999,16,175,0,D/WB L
29179803,Cain Thomas,765,27-10-1999,16,177,0,D C
29179804,Michee Mbuti,765,03-04-1999,17,182,0,D C
29179805,Fuseine Rashid,765,18-01-2000,16,193,0,D C
29179806,Jordan Mills,765,07-11-1999,16,178,0,DM/M C
29179807,Jayden Bogle,765,27-07-2000,15,178,0,D C
29179808,Jaydan Thorne,765,07-01-2000,16,190,0,D C
29179809,Jack Hayward,765,15-11-1999,16,177,0,M C
